,id,reviewScore,createDate,reviewContent
0,3359650389,5,2022-02-04T13:02:50.878+0000,"확실히 루테인 복용할때 

눈 피로함 개선
눈 뻑뻑함 개선
눈 흐림 개선
야간운전시 눈 피로감 개선 등등

진짜 나아졌는데 병원치료땜에 중단하다 다시 먹기 시작하면서 엄청 알아보고 고른 제품.

눈 건강뿐만 아니라 아연, 셀레늄도 포함되어 있어서 좋고 1일 1알 섭취여서 아주 편함.

다 먹고 나서 추후 계속 주문할지 한달후기 쓰려고 합니다. 아직까진 굿."
1,3351071062,5,2022-01-20T11:40:43.305+0000,"최근 눈의 피로가 심해져 루테인을 알아보고 있던 와중
저녁 20시에 있던 라이브 방송을 통해서 싸게 살 수 있다는 정보를 얻고 라이브 방송을 시청하면서 루테인 2+1을 주문하였습니다. 

ㅇ 배송 : 정말 빠르게 왔습니다. 라이브 방송 다음날 바로 수령했습니다. 

ㅇ: 포장 : 네이버 박스로 해서 안전하게! 종이테이프 등으로 친환경적으로 와서 더 만족합니다. 

ㅇ: 유통기한 : 23년까지 유통기한이 있어서 아주~ 여유롭게 먹을 수 있었습니다. 긴거 주셔서 감사합니다.

ㅇ: 섭취 : 사진에 나왔듯 새끼손가락 손톱정도 되는 크기라 여러가지 영양제와 같이 섭취해도 문제없는 크기입니다.

결론 : 아주아주 대만족 다먹고 라이브 방송 때 후다닥! 주문할거 같습니다."
2,3368659576,5,2022-02-16T04:20:17.542+0000,집중해서 작업해야 하는 일이라 눈이 금방 피로해져서 구매했어요 유통기한은 23.11까지네요 빠른 배송 감사합니다
3,3372537820,5,2022-02-21T09:05:31.637+0000,"주문한 상품이 하루만에 도착했어요 !!
빠르게 출고? 해주셔서 감사합니다 ㅎㅎ
다 먹기 전에 여유롭게 주문하는데 다 먹은날 주문해도 될 듯하네요 ㅋㅋㅋ
매번 그 다음 날 배송와서 기분좋아여. 번창하세요~"
4,3369526926,5,2022-02-17T05:00:52.724+0000,일요일에 시켰는데 월요일에 도착했어요 총알배송이네요 전에먹던건 너무 알이 커서 체하는 느낌이였는데 알도 적당하고 무엇보다 뭔다 눈이 맑아지는 느낌이에요 점점 산명해지는 기분이 드네요 한달먹고 또 후기 남길께요
5,3365535218,5,2022-02-11T21:56:13.230+0000,필요하다고 생각하는 건강식품 시켜서 하루에 한번 이렇게 복용중인데 잘하고있는건지^^*
6,3368138572,5,2022-02-15T10:45:56.419+0000,"눈에 좋은 루테인을 먹으려고하는데 오메가3와 지아잔틴까지 한꺼번에 먹으니 좋습니다.
꾸준히 먹어보려고 합니다. 먹기에 편리하고 잘 삼켜집니다.
효과만 있으면 만점입니다. 아직은 초기라서오 꾸준히 먹어보도록 할게요."
7,3364566113,3,2022-02-10T13:42:10.077+0000,가격은 글쎼요? 배송은 빨라서 좋았고. 이제까지 타사의 루테인+지아잔틴 제품을 사용하였는데 추가적으로 눈건강에 좋은 아스타잔틴의 성분이 포함된 이 제품을 선택하게되었습니다. 먼저 2개윌분을 복용하고 나서 지속적으로 구매 복용할지 결정할 예정이며 1개윌 복용후 2차 리뷰 작성하겠습니다.
8,3364758735,4,2022-02-11T00:47:50.221+0000,세가지성분 불꽃검색후 구매 복용중인데....아직은 모르것네요.와이프항 같이 복용중임.
9,3374157243,5,2022-02-23T11:15:24.481+0000,애용하는 루테인입니다. 뭐든 꾸준히 먹어야 효과가 나서 반찬먹듯 꼭 먹어요
10,3370500008,5,2022-02-18T07:51:44.776+0000,꾸준히 잘 먹고 있습니다.효과가 있는 것도 없는 것도 아닌 것 같아서 그냥 떨어지지않게 주문해서 먹고 있네요.언제나 늘 총알배송 감사합니다
11,3355754493,4,2022-01-27T04:14:46.440+0000,루테인의 체내 합성률울 높이려면 지아잔틴과 아스타잔틴이 필요하다고하네요... 스마트폰과 컴퓨터 모니터로 눈이 피로하고 시력도 떨어지는것같아 구먀했습니다. 루테인 검색시나오는 많은 영영제들 중에서도 비싼편이지만 그만큼 성분이좋아서 믿고 구매합니다. 꾸준히 복용하려구요. 다 먹고 다시 돌아오겠습니다😉
12,3364327618,5,2022-02-10T09:01:27.860+0000,"선물로 보냈는데 배송 짱 빠름ㅋㅋㅋ
눈이 건조하시다던 아빠가 루테인지아잔틴 드시고 눈물 넣는 일이 없어졌어요~  아스타잔틴까지 같이 먹으면 좋다기에 혼합으로 구매해봤어요~ 라방가격 너무 좋아서 앞으로 정착해야겠어요~&middot;ᴗ&middot;"
