,id,reviewScore,createDate,reviewContent
0,3358543051,5,2022-02-02T18:12:57.511+0000,"전에도 GNM 루테인 제품 먹어본적이 있어서, 이번에 또 구매해 봤어요 
어차피 제가 먹을거라 5갤 실속포장 골랏는데, 좋은거 같아요 ㅎ 솔직히 알 크기가 작지는 않아요&hellip;ㅠ ㅠ 
그래도 이 안에 영양분 다 모아놧다~ 생각하면서 먹네요 ㅎ 
매일 챙겨 먹지는 못하지만, ㅜ 확실히 먹은 날엔 눈이 좀더 선명한거 같은 느낌적인 느낌이네요 ㅎ ㅎ 
배송 잘 왔고, 유통기한은 23년 6월까지로 넉넉했어요 ㅎ"
1,3374526841,5,2022-02-24T01:55:51.915+0000,"늘 만족하며 먹고 있습니다^^
다른 비싼 상품들에 비해 함량도 절대 뒤쳐지지않고

거기다가 밤10시에 주문했는데
그 담날 도착하는 놀라운 배송속도!!ㅋ

늘 감사합니다^^"
2,3368401968,5,2022-02-15T16:01:13.166+0000,꾸준히 먹고 있는 제품입니다~ 안구건조증이 심한편인데 먹고나서 좀 편안한 느낌을 받았어요~유통기한도 넉넉해서 좋구요 밀크씨슬은 덤입니다~~ㅎ
3,3365760962,5,2022-02-12T04:00:54.445+0000,"꾸준히 먹고있어요. 오른쪽 눈만 야맹증인건지 어두울때 적응력이 늦어서 혹시나하고 구매해서 먹기 시작했었는데 지금은 두눈 모두 똑같이 어두울때 적응 잘하게 되었습니다. 노안되는걸 늦춰주길 바라면서 꾸준히 먹어보려구요. 가격도 가성비값이고 효과도 봤으니까 저는 매우 만족합니다.영양제이기 때문에 꾸준히 빼놓지않고 섭취하는게 중요하다 봅니다.
사진은 어머니랑 나눠서 먹느라 좀 비었네요."
4,3364269809,5,2022-02-10T07:51:53.944+0000,신랑이랑 같이 챙겨먹는 루테인이예요 전에 주문한게 다먹어가서 주문했어요^^ 루테인먹고나선 눈이 피곤한게 좀 덜하더라구요~~ㅎㅎ배송도 너무 빠르고 잘왔네용ㅋㅋ다먹어가면 재주문하려구요
5,3371667130,4,2022-02-20T02:43:23.607+0000,"요즘 눈이 건조하고 눈 색깔이 뿌예지는 것 같아 주문해봤어요. 좋아지길 바라며 먹을게요
생각보다 알약이 좀 큰 것 같아요. 자사 밀크씨슬도 먹는데 사이즈 비교해보시라도 사진 같이 올려요~"
6,3358855734,3,2022-02-03T09:40:10.938+0000,"박스는 부서져 있고 박스테이프는 누가 한 번 뜯어보고 다시 붙인 것 처럼 너덜너덜하네요. 안에 개별 박스도 찌그러져있어서 선물로 못 드리고 제가 먹습니다.
배송 포장에 좀 더 신경쓰면 좋을 것 같습니다."
7,3358858797,5,2022-02-03T09:47:49.157+0000,"설날을 맞이해서 엄마아빠 영양제 선물해주고싶어 찾아보다가 GNM브랜드 추천많이 받아서 
엄마는 철분제! 아빠는 눈에좋은 오메가 루테인으로 골랐어요!

심지어 5개월분인데 가격도 할인해서 가성비좋게 좋은 상품 구매해서 선물할수있었습니다~!

엄마도 물론 아빠도 루테인 5개월치 다먹으면 재 구매하겠습니다💗"
8,3361826511,5,2022-02-07T11:42:22.954+0000,"언제나 애용하는 제품입니다.
온 가족 선물용으로 이번엔 많이 구입하게 되었네용ㅎ
구성 성분을 보니 1일 권장량 확보해 주기에 꾸준히 먹고 있는 중임ㅋ 확실히 눈건조증은 잡아주는것 같고..
다른 제품들과 혼합해서 잘 먹고 있네용~
좋은가격 좋은제품~  번창하세용~^^"
9,3373741077,5,2022-02-23T02:33:28.349+0000,"잘받았어요~~
기본 루테인 먹다가 눈피로가 심해서
지아잔틴 주문해봤는데 효과좋으면좋겠어요!
같이보내주신 밀크씨슬도 잘먹을게요 감사합니다 ^_^"
10,3371015644,5,2022-02-19T03:12:19.857+0000,오메가3는 항상 여기서 구매해요 정말 배송하나는 빠릅니다 신기할 정도로 지난번엔그냥 루테인 이번에는 지아잔틴 함유된걸로 오메가3와 함께 여러가지를 섭취할 수 있어서 좋아요
11,3367678972,4,2022-02-15T01:33:06.662+0000,"전에 먹었던 오메가3가 포함된 제품은 알이 커서 먹기가 불편했는데
이건 작아서 좋으네요^^
눈의 피로와 건조함이 많이 사라져서 좋습니다"
12,3373337162,5,2022-02-22T11:14:07.070+0000,어제 밤 늦게 주문했는데 오늘 도착했어요! 완전 총알배송이네요! 루테인오메가3는 안먹어봤는데 먹어보고 효과있음 재구매하러 올게요~
13,3371058111,5,2022-02-19T04:07:15.616+0000,"어제 밤에 시켰는데 오늘 오전에 바로 왔어요!
배송 넘나 빠른것... 가격도 저렴해서 부담없이 먹을 수 있어 좋아요.
이제 여기서 정기적으로 주문하려고요~"
14,3372635076,5,2022-02-21T12:02:38.555+0000,"박스도 깔끔하게  잘 포장되어 왔어요
한미약품은 믿고 먹을수있어 효과 좋을 거 같습니다
리뷰도 다 효과가 좋다고 하니 기대가 됩니다^^"
