,id,reviewScore,createDate,reviewContent
0,3359996614,5,2022-02-05T04:19:39.143+0000,"저는 로켓배송 인줄 알았어요^^ 전날 저녁 8시반쯤 주문했는데 다음날 점심때쯤 와서 깜짝 놀랬잖아요 ㅎㅎ
제가 사는곳은 전라도 광주인데 물건보내신곳은 경기도 군포 던데 어찌 이렇게 빨리올수가 있죠? 진짜 너무 놀래서 쉬지도 않으시고 일하신건 아닌지 걱정이 되더라구요
물건은 잘 포장되어 왔고 파손된거 없고 유통기한 넉넉하고 아이가 둘이라 세병도 금방 먹어요 저는 타브랜드에 비해 원료 뒤쳐지지않고 가격대비 가성비 좋고 아이들 잘 먹고 하니 앞으로도 당분간 이제품 먹일것 같아요
구매전 이것저것 꼼꼼히 따져보는 성격이라 추천드려요 여기서 사세요  여기가 싸고 배송도 빠르고 좋네요 저는요 ㅎㅎㅎ
이거 다 먹을때쯤 또 주문하러 올께요
감사해요 ^^"
1,3365968788,4,2022-02-12T08:27:29.811+0000,"우선 제품은 마음에 들어요.
이미 먹었던 제품이라 믿음도 가고 가성비도 좋구요.
다만 택배사는 마음에 안드네요.
제가 2월 3일에 주문했는데 12일인 오늘 도착했네요.
롯데택배에 그전에 연락도 해보고 문의도 보냈는데 전화는 안내음성으로 넘어가지기도 전에 이미 모두 통화중이라고 무조건 안된다고 끊겨버리고 인터넷 문의는 답변도 없네요.
그래서 택배 받고 보니 신청한적도 없는 반송 스티커가 붙어있네요?
제가 울산에 사는데 제가 사는 동네 집배센터까지 왔다가 다시 올라가더니만 저는 알지도 못하는 반송이 되어있었네요.
딱봐도 택배사 착오인데 따로 연락도 없고 기다리는 저만 바보가 된거 같습니다.
아무리 설이 끼여서 정신없었다는건 알겠지만 대응이 너무 마음에 안드네요.
물건도 좋고 다 좋지만 택배사는 좀 아닌거 같습니다."
2,3370311253,5,2022-02-18T04:06:28.490+0000,"아버지 보스웰리아, 어머니 루테인 등 GNM제품은 이전부터 잘 사용해왔습니다
가격이 저렴하고 효과도 괜찮은지 부모님이 드셔보시고는 괜찮다고 하시더라구요
그래서 이번엔 제가 먹을 멀티비타민을 한번 구매해봤습니다
주문하고보니 Cj대한통운 쓴다고 하셔서 주문하면 한두달 뒤에나 받겠거니 하고 있었는데 다음날 오는거 보고 꽤 놀랬네요"
3,3373956663,5,2022-02-23T07:15:41.649+0000,"종합 비타민 영양제는 대부분 크기가 너무 커서
먹기도 불편하고 불편하다 보니 안먹는 날이
더 많아서 고민 하다가 알약이 작은 여기 제품을
구매 했어요 아직 먹기전이지만 괜찮으면
계속 구매 할 생각 입니다 배송 빠른거 좋아요"
4,3368115997,5,2022-02-15T10:22:27.934+0000,저렴하게 구매한 것 같아 기분이 좋네요 이걸 다 먹고나서 제 몸에 어떤 변화가 있을지 궁금합니다
5,3369668161,5,2022-02-17T07:50:30.536+0000,유통기한도 넉넉하고 무엇보다 완전 총알배송이네요^^기존에 먹던게 다 떨어져 고민하다 처음 주문해보았습니다 가격도 착하고 조금이나마 건강에 도움이되길 바래요
6,3372175795,5,2022-02-21T00:44:45.473+0000,"목요일밤11시 조금 넘어 주문했는데 금요일낮12시쯤 도착했어요 로켓보다 더 빠른배송에 감동 ㅎ
비타민은 늘 먹이던거라서 재주문했고
가격대비 함량이 매우 좋은비타민이라 애정함"
7,3365933838,5,2022-02-12T07:41:53.479+0000,"어제 결제하고
방금 받았어요. 배송에 진심이신듯ㅎㅎ
월욜쯤 도착하겠지 기다렸는데
이렇게 빨리받아서 기분 좋네요ㅎㅎ
타사브랜드보다 함량도 높고
케이스도 고급지고
모든게 다 맘에 들어요.
선물용으로 구매한건데
받는분도 기분좋아하실게 보이네요ㅎㅎ
모두 만족하고,
한달후기도 작성할게요^^"
8,3373841305,5,2022-02-23T04:54:23.023+0000,"배송이 빠릅니다~
막 먹기 시작한 거라 효과는 아직 모르겠지만 하나만 먹으면 되는 게 좋네요.
저렴한 가격으로 잘 구입한 것 같아요~"
9,3373553083,5,2022-02-22T15:29:36.621+0000,"필요한 비타민군 다 들어있어서 좋네요.
무엇보다도 와이프가 큰 알약을 못먹는데 사이즈가 작아서 목넘김 좋고 속도 편해합니다."
10,3369859623,5,2022-02-17T11:52:49.385+0000,"다른 멀티 비타민 먹다가저렴하게 구매해서 4일째 먹고 있는데 더 먹어봐야겠어요 ㅋ 

크지가 않아 목 넘김 편해여"
11,3369594145,5,2022-02-17T06:21:30.827+0000,"제가 어른이긴 한데 츄어블 비타민을 찾다가 골라봤어요.
일단 맛은 적당히 상큼합니다. 약 맛 같은 건 별로 안 느껴지네요. 비타민이야 당장 효과가 느껴지는 종류가 아니니 말하기 어렵지만 성분 구성은 꽤 좋아요."
12,3372233402,5,2022-02-21T01:49:31.558+0000,늘 먹어요 잘 먹고 있습니다
13,3369128821,5,2022-02-16T13:19:03.022+0000,"몇 년 전부터 어른꺼 아이들꺼 항상 구비해두고 먹고 있어요. 입맛 까다로운 아이들도 거부감 없이 잘먹어요.
이번에 포장 패키지 살짝 바뀐 것 조차 아이들은 더 반짝이고 이쁘다며 좋아하네요^^"
14,3373553469,5,2022-02-22T15:30:36.459+0000,꾸준히 복용해보니 아침에 일어나는게 한결 가볍네요. 술자리 전후로도 먹으면 숙취가 덜한것같아요
15,3372133997,5,2022-02-20T23:24:51.940+0000,"곽은 바뀌었지만 함량이나 크기 같은건 동일하네요.
가성비 갑! 앞으로도 쭉 재구매해서 먹을 예정입니다"
16,3343510194,4,2022-01-10T12:28:18.929+0000,"먹던게 다 떨어져서 멀티비타민 찾다가 착한 가격이라 구매했어요. 배송 굉장히 빨라서 좋네요.
일단 개별포장되어 있어 좋고 알약 잘 못삼키는 사람인데 크기가 작아서 잘 넘어갑니다. 
이전 종합비타민이 역한맛이 많이 나서 먹을때마다 힘들었는데 이 제품도 없다고는 못하겠지만 심하진 않아서 부담스럽지 않네요. 
12개월분량이라 유통기한도 걱정했는데 충분하네요. 선물하기도 좋고 가족들 다함께 먹기 좋은 제품인 듯 합니다."
17,3359447311,5,2022-02-04T09:33:13.878+0000,"빠른배송 굿!후기가 좋아서 샀습니다. 
보충제도 친환경이고 
몸건강 환경도건강 1석2조네요"
18,3374011298,5,2022-02-23T08:17:41.587+0000,빠질수없는 필수영양제잖아요?? 잘챙겨먹고있어요ㅎㅎ 하루한알이라 부담도없고 가격도좋구요ㅎㅎ
19,3372754894,5,2022-02-21T16:15:11.616+0000,총알 배송이었어요^^ 로*배송보다 더 빠르게 온느낌!! 꾸준히 먹이는거라 ... 좋은효과 기대해 봅니다.
0,3352353857,5,2022-01-22T06:15:27.659+0000,"원래 먹던 거구요, 알의 크기나 성분이나 가격이나 저는 이 정도면 괜찮다 싶어요. 
다른 특정 성분의 보조제나 약을 따로 더 먹는 게 있어서 고함량이 아니면서 골고루 들어있는 게 더 나은 거 같아요. 
GNM은 선택의 폭도 넓고, 가성비도 좋고, 왠지 믿음이 가서 여러가지를 쭉 먹고 있어요. 
이번에는 설 이벤트로 좀더 저렴하게 구입... 설 때에는 지갑이 홀쭉해지는데 너무 좋네요. 
계속해서 GNM으로 갈테니 좋은 약 만들어주시고, 좋은 이벤트 쭈욱부탁드려요 ^^"
1,3373034643,5,2022-02-22T05:17:36.581+0000,"뭐 몸에 좋은지는 금방 나타나지 않으니 모르겠지만 
이게 맛이 구수~~~ 하네요. ㅋㅋ"
2,3371688837,5,2022-02-20T03:15:15.358+0000,"매일 꾸준히 먹고있어요!
사실 비타민 효과가 큰지는 잘 모르지만 그래도 감기없이 면역력 체력 유지잘하고있어요~^^"
3,3373835181,5,2022-02-23T04:46:21.315+0000,"배송 무슨일이예요 엄청 빠름
알이 작아서 먹기 편하고 가격도 저렴해서 너무 좋아요 다 먹으면 또 구매 할거예요"
4,3374514750,5,2022-02-24T01:39:12.254+0000,"아이들 항상 챙겨주는 제품이예요~
가격대비 좋은듯~
맛도 오렌지맛이라 부담없고~
영양도 챙길 수 있어서 좋아요~"
5,3373957693,5,2022-02-23T07:16:53.453+0000,B 컴플렉스만 먹다가 종합비타민 주문해봤어요 잘은 모르지만 좋겠죠^^
6,3373776058,5,2022-02-23T03:24:53.948+0000,"정말 빠른 배송과
할인기간에 구매해서 합리적인 구매 모두
만족스럽고
원래 섭취하던 비타민이라 좋아요"
7,3368525540,5,2022-02-16T01:13:05.884+0000,"아이가 오렌지맛 같다고 하네요
다른것 보다 좀 두꺼운 알약이네요. 
종합미네랄비타민 성분이 거의 꽉찬거 같아 구매했어요"
8,3351249100,5,2022-01-20T15:53:44.592+0000,"행사해서 3통을 사네요, 성분이 마음에들어서 구매했어요. 딸아이가 편식이 있는편인데, 먹어보더니 이건맛있네 해서 합격입니다. 하루한알만 먹기 힘들다나, 많이 먹으면 안되나요 할정도니까요."
9,3365815460,5,2022-02-12T05:07:14.812+0000,저희집 필수 영양제는 자연의 품격에서 늘 구매합니다. 각 종류별로 5개씩 먹는데 건강해지고 좋은 것 같아요. 약은 꾸준히 먹어야 효과가 나와요^^
10,3365163309,5,2022-02-11T07:46:21.854+0000,"밀크씨슬을 여기 제품으로 먹고 있어서 종합비타민도 구매해 봤는데 함 잘 꾸준희 먹어봐야겠어요 
포장상태도 좋고 배송도 하루만에 와서 만족해요"
11,3367204892,4,2022-02-14T05:17:44.533+0000,"감기를 자주해 주문 했어요
애들이 맛은 별로라고 하네요(어른이 먹기엔 굿)
그래도 하루 한알이니 꾸준히 먹여보려구요
(유통기한 23년9월)"
12,3368665010,5,2022-02-16T04:27:17.463+0000,유통기한도 넉넉하고 개별포장?이라 고급지네요.영양제인만큼 효과도 좋았으면 좋겠네요~ 빠른배송 감사합니다^-^
13,3372513191,5,2022-02-21T08:20:49.761+0000,한알이라 가볍게 먹을수 있어 좋아요. 목넘김도 괜찮구요. 가성비도 좋네요
14,3369226373,5,2022-02-16T15:51:48.631+0000,부모님 드리려고 주문했어요 너무 좋아하세요 ㅎㅎ 잘 챙겨 드신 뒤로 더 좋아지신거 같대용
15,3371858328,5,2022-02-20T08:37:22.976+0000,아이 비타민 주문하느라 같이 주문했어요!! 늘 막던 거니까 믿고 먹습니다
16,3374350215,5,2022-02-23T15:14:04.453+0000,엄마 영양제로 주문했어요
17,3371858814,5,2022-02-20T08:38:16.486+0000,아이가 딸기맛이라 좋아합니다!! 잘 먹고 있어요!! 감사합니다
18,3370003909,5,2022-02-17T15:29:51.029+0000,아직 확실한 효과는 모르겠지만 꾸준히 먹고 있어요! 저렴하게 사서 꾸준히 더 먹어보려구요
19,3371188184,5,2022-02-19T07:03:08.633+0000,알크기가 작아서 아이와 같이 먹어요.감사합니다 잘먹겠습니다.
0,3361620600,5,2022-02-07T06:51:18.501+0000,남편이 꾸준하게 잘 먹고 있어요.가격이 저렴해서 믿고 구매했어요.
1,3361619655,5,2022-02-07T06:50:04.463+0000,남편이 꾸준하게 잘 먹고 있어요.가격이 저렴해서 믿고 구매했어요.
2,3372070043,5,2022-02-20T15:11:59.677+0000,저렴한 가격에 꾸준히 복용중 좋은 상품. 아침이 달라짐.
3,3368272662,5,2022-02-15T12:55:24.398+0000,"간에 좋은 제품 추천받아서 구입하였고, 덤으로 멀티비타민도 챙겨먹고자 한방에 구입해서 먹고있습니다
먹기 불편하지도않고 하루에 한알씩 잘 챙겨먹겠습니다"
4,3371877150,5,2022-02-20T09:16:00.969+0000,"배송도 엄청 빠르고 포장상태 또한 좋았어요
아이들과 같이 먹을려고 샀는데
가격도 제품도 다 만족스럽네요"
5,3370042623,5,2022-02-17T20:03:04.007+0000,"전에 하루 2정씩 먹는 영양제먹었는데
아이들이 힘들어해서 1일 1정짜리 찾다가
구매했는데 맛도 무난하고 아이들이 더 잘먹어요~"
6,3366822116,5,2022-02-13T14:06:38.634+0000,"혼자 계신 아빠 챙겨드시라고 보내드렸어요. 가격도 좋고, 저도 챙겨먹고있는 제품이라 믿고 구매했네요! 배송도 빠르고 좋아요"
7,3368400611,5,2022-02-15T15:57:15.465+0000,"좋아요좋아요좋아요...효과는모르겠지만...
근데벌써다먹고다쓰레기버렸는데..
후기를어째올린담??
쓰레기봉지뒤져서ㅠㅠ"
8,3367465755,5,2022-02-14T12:43:28.596+0000,"항상 믿고 재구매하고 있습니다.
꾸준히 챙겨 먹다보면 좋아지겠죠~ㅋㅋ
배송이 총알이라 너무 좋아요~~^^"
9,3364701431,5,2022-02-10T22:55:43.671+0000,"크기적당하고 9개월에 이만원이면 아주저렴하네요!
챙겨먹어볼게요"
10,3366731643,5,2022-02-13T11:50:59.047+0000,"선물하려고 구입했어요. 
유명한 제품이니 좋을거라고 믿습니다. 
유통기한도 넉넉하고 좋았습니다."
11,3364186022,5,2022-02-10T06:12:13.426+0000,"멀티비타민은 처음이네요
다른 영양제와 성분이 겹치는 게 많아서 걱정했는데 하루  용량 초과는 아니라고 해서 주문했어요"
12,3372614570,5,2022-02-21T11:29:02.510+0000,배송 빨라서 좋았어요 ㅋㅋ 크기도 작아서 먹기 편해요 ㅋㅋ
13,3372514916,5,2022-02-21T08:23:56.991+0000,배송은 역시  와따입미다. 잘먹을께요
14,3373092741,5,2022-02-22T06:34:32.749+0000,효과가 잇엇으면 좋겟네요 ㅎㅎ
15,3373394642,5,2022-02-22T12:10:23.521+0000,다른 제품을 자주 시켜먹는데 요건 첨이지만 잘 먹을께요
16,3369950868,5,2022-02-17T13:53:13.560+0000,"너무좋습니다~^^
출장갔다가 집에오니 앞에똭 ㅋ기부니가좋네요 ㅎ"
17,3354406311,5,2022-01-25T08:29:18.624+0000,"선물하기에  넘 깜찍하고 좋네요👍
올해 저부터 건강을 챙기려고 부모님 드릴것과 함께 샀는데 오~~ 빠르게 배송도 되고 잘샀다는 생각 듭니다! 감사해요🤭"
18,3369430296,4,2022-02-17T02:49:35.375+0000,"비타민이 필요해서 구매해봤어요
무난하게 효과있었음 하네요
잘먹을꼐요~"
19,3373254066,5,2022-02-22T09:44:33.917+0000,"아이가 잘먹어서 재구매했는데
다먹음 또 구매해야겠어요"
0,3367436442,5,2022-02-14T11:55:59.635+0000,"비타민도 자품을 선택했어요 
미네랄까지 챙길수 있어 
자연의품격 추천합니다"
1,3367210021,5,2022-02-14T05:25:19.071+0000,엄청 빨리왔어요 몸이 기력이 없어서 비타민 좀 먹어보려고 구입했어요 활력이 생겼으면 좋겠네요
2,3369740932,5,2022-02-17T09:22:07.155+0000,항상 여기 주문해요 ㅎ 배송빠르고 안전하게 와서 젛네요
3,3368285623,5,2022-02-15T13:09:09.276+0000,늘 먹던 비타민이예요 맛도 좋아서 애들이 잘먹어요 또 사러올께요
4,3371763015,5,2022-02-20T05:31:46.239+0000,"먹기 크게 문제없고 가격대비 넘 좋은듯 합니다.
꾸준히 먹어보겠습니다."
5,3370728710,5,2022-02-18T13:21:31.829+0000,로켓배송처럼 빨리 왔어요^^ 언제나 만족합니다
6,3361035053,5,2022-02-06T11:37:39.526+0000,"눈이 건조하고 침침해서 루테인 먹게되었는데
그 이후로 계속 여기에서 재구매하게돼요
이번엔 종합비타민도 함께 시켰어요~
잘 먹어보겠습니다 ㅎ"
7,3372595920,5,2022-02-21T10:56:15.999+0000,"배송이 빠르네요.
잘 먹겠습니다."
8,3374587843,4,2022-02-24T03:22:14.047+0000,아이들이 좋아하지않아 걱정입니다
9,3367455729,5,2022-02-14T12:27:19.202+0000,요즘 같은 시기에 꼭 필요한 영양제예요. 가성비 좋아요.^^ 만족합니다.
10,3367906790,5,2022-02-15T06:23:37.987+0000,술을 너무 좋아해서... 이제라도 간을 지켜주기 위해 밀크씨슬 구매해요 ~
11,3372401794,5,2022-02-21T05:18:24.125+0000,잘 먹고있어요 좋으면 또 살게요
12,3365061800,5,2022-02-11T05:48:11.852+0000,배송정말빠르네요 개별포장이라 먹기도 편할거 같구 다 먹으면 재구매의사있습니다
13,3365288556,4,2022-02-11T10:31:51.950+0000,상품 잘 받았고요~ 아직 먹어보지는 않았지만 먹기 편하게 되어 좋네요^^이거 먹고 건강해졌음 좋겠어요ㅋ
14,3364337549,5,2022-02-10T09:14:30.068+0000,"요새 면역이 떨어져서 올해부터 건강 챙겨볼려고 주문했어요 꾸준하게 먹어보고 더 주문할게요 
배송 짱 빨라요"
15,3364510323,5,2022-02-10T12:38:15.731+0000,항상 먹는 제품이예요! 빠른배송 감사합니다
16,3354493982,5,2022-01-25T10:21:51.968+0000,"9개월분이라 유통기한을 좀 걱정했는데 내년 말까지라 충분하네요. 
개별포장 되어있어서 휴대하기도 편하구요.
먹던 비타민이 다 떨어져서 고르다가 선택했는데 크기도 작아서 쉽게 넘어갑니다."
17,3373052152,5,2022-02-22T05:41:42.570+0000,먹던것이라 이번에 여러개 주문했어요
18,3359135276,5,2022-02-04T02:06:20.531+0000,아이들이 한알씩 씹어 먹기 좋은거 같아요. 알약을 잘 못 먹는 아이들이라 씹어 먹는걸먹는 딱이네요. 맛도 좋대요~
19,3365545002,5,2022-02-11T23:04:06.136+0000,"포장잘되서 왔어요
유통기한도 23년9월까지네요
아직섭취전이지만 잘먹길바래봅니다"
0,3371022044,5,2022-02-19T03:20:05.723+0000,배송빠르고 성분도 부형제 없이 골고루 들어 마음에 드네요.
1,3365544837,5,2022-02-11T23:03:18.053+0000,늘 영양제는 여기서 주문해서 먹어요. 필요한것만 쏙쏙 골라서 먹을 수 있어요
2,3370943042,4,2022-02-19T01:55:10.735+0000,"성분이 15가지 골고루 들어 있어서 좋았어요 
꾸준히 챙겨 먹고 또 주문할께요~^^"
3,3370941734,4,2022-02-19T01:53:40.135+0000,"성분 15가지 골고루 들어 있어서 좋았어요 
꾸준히 잘 챙겨 먹고 또 주문할께요~^^"
4,3363523213,5,2022-02-09T10:32:18.578+0000,"배송겁나빠르고 좋아요~
나이먹을수록 필요할것 같아서 첫 멀티 비타민으로 사봤요.
알도 작아서 먹기편해요^^"
5,3346596499,5,2022-01-14T08:08:58.225+0000,"동생한테 선물하려고 주문했어요~
먹고있던 제품이있는것같긴한데..
이것저것 찾아보고 후기읽어보다가 가격대비해 좋다는 얘기가많아서 주문하게되었어요~^^
배송도빠르고 상품포장도잘되어있고 
다만족합니다~~~^^
먹고좋다고하면 재구매하러올게요~^^"
6,3370938835,4,2022-02-19T01:50:21.472+0000,"성분 15가지 골고루 들어 있어서 좋았어요
꾸준히 잘먹고 또 주문 할께요~"
7,3372546900,5,2022-02-21T09:23:48.380+0000,크기가 적당해서 먹기 좋고 속도 편해요
8,3371026382,5,2022-02-19T03:25:24.306+0000,우선 배송이 빠르고 하루한알만 먹어도 되니 좋네요
9,3374296672,5,2022-02-23T13:51:45.026+0000,아이들이 맛다다고 하는군요~~
10,3374086505,5,2022-02-23T09:51:35.638+0000,저렴한 가격에 잘샀습니당
11,3369410883,5,2022-02-17T02:23:57.138+0000,배송이 정말 빠르고 요즘 일하느라 힘든데 영양제가 필요했어요.
12,3363481768,5,2022-02-09T09:47:19.050+0000,와우 완전 로캣보ㄷㅏ도빠른배송 감사합니당
13,3366889152,5,2022-02-13T17:24:31.190+0000,하루에 한번 꼭 먹을려고 노력중이예요
14,3367032563,5,2022-02-14T01:55:59.605+0000,"우리가족 항상 찾는 영양제~~
효과도 좋고
택배파업임에도 불구하고 빠른배송 감사해용"
15,3369203690,4,2022-02-16T15:02:22.404+0000,싼맛에 사 봤어요 먹고 효과 좀 봤으면 ...
16,3360897429,5,2022-02-06T07:29:58.770+0000,건강에 도움이 되는비타민 오메가는 꾸준히 먹고 있어요~~ 먹다가 중단하면 바로 티가 나는거 같아요~ 감사합니다 :)
17,3363151943,5,2022-02-09T03:20:02.390+0000,"일단 엄청 빠른 배송~굿
로켓배송보다 빠른거 같아요~^^
가성비 좋은 영야제인거 같아요~ 가족끼리 잘 먹고 있습니다"
18,3369043223,5,2022-02-16T11:44:57.902+0000,한달 동안 사용했는데 너무 마음에 듭니다 다음에 또 주문할거에요
19,3368529736,5,2022-02-16T01:19:29.147+0000,배송도 빠르게 왔고 이전에도 먹던거라 이번에도 잘 먹겠습니다~감사합니다~
0,3348403467,5,2022-01-17T02:47:43.555+0000,한번 먹어보고 계속 재구매하는 상품이에요. 라방 기회가 있어 겸사겸사 저렴히 구매했어요. 개별포장되서 위생적인데 포장에서 한알  꺼내서 바깥에 두면 금방 삭는 느낌이 있어요.
1,3365279828,5,2022-02-11T10:19:40.268+0000,배송도 빠르고 영양성분이 골고루 잘 들어있는것같네요 하루 한알로 간편하게 먹을수 있어서 완전 좋네요~~~^^
2,3367141993,5,2022-02-14T03:52:41.203+0000,비타민이 필요해서 구매했어요~먹기 편하고 좋아요~
3,3369768117,5,2022-02-17T09:58:25.023+0000,비타민b만먹다가 종합비타민도하나시켯습니다 잘먹겠습니다
