,id,reviewScore,createDate,reviewContent
0,3370198941,5,2022-02-18T02:16:25.856+0000,"꼼꼼하게 포장되어와서 감동,
유통기한도 넉넉하게 보내주셨어요
배송도 빠르네요 다음에도 구매할게요~^_^"
1,3333318116,5,2021-12-27T08:06:07.166+0000,"실속포장이라 조금 저렴한 가격에 구매할 수 있었고, 빠른배송과 상품의 깔끔함이 무척 마음에 들어요. 약 복용으로 인해 혈압이 올라가서 두통으로 고생을 좀 했어요. 어쩔 수 없이 혈압, 혈관 관리가 필요해져서 어떤 기능식품을 먹어야할까 고민하다 코큐텐이 혈행개선에 도움이 된다고 하여 꾸준히 먹어보려고 구매했어요. 아직 더 먹어봐야 개선효과가 있는지 알겠지만 확실히 오메가3랑 같이 매일 먹으니까 두통이 찾아오는 빈도가 낮아지는 것 같기는 해요. 혈압도 차차 개선이 되었으면 좋겠네요 ㅎㅎ 재구매의사 있습니다!"
2,3360678518,5,2022-02-06T01:15:44.086+0000,"칼배송(주문다음날)에 6개월분을
주문했더니 포장도 딱맞는 백에 넣어져서 왔네요 언제나 재구매해서
먹고있어요 고지혈약을 복용하고 있는데 함께먹으면 좋다해서 계속
먹고있는데 당연히 효과있겠지싶어
앞으로도 계속 찾게될 것같네요"
3,3369815491,5,2022-02-17T10:58:50.833+0000,건강하다고 자신했는데 검진하러 갔다가 평소보다 혈압이 올라가서 걱정돼서 바로 주문했네요..어제 즈믄했는데 하루만에 도착해서 놀랬네요..빠른 배송 감사합니다..꾸준히 먹고 효과가 있길 기대해봅니다..
4,3372895331,5,2022-02-22T02:02:44.872+0000,빠른 배송과 꼼꼼한 포장. 4개월치가 한상자여서 포장재 쓰레기도 줄일 수 있겠네요
5,3365130455,5,2022-02-11T07:06:25.061+0000,"어머니께서 자꾸 머리가 멍하다고 하셔서
인터넷에서 공부하다보니 혈행이 원할하지 않으시면
그럴수 있다고 해서 이것저것 찾아보던중 이제품을
알게 됐어요~
어머니께서 건강보조제나 비타민을 거의 안드시고
찾지도 않으셨고 드시는 것도 싫어 하셔서
제가 어거지로 드셔보시라고 난리 쳐서 마지못해
드셔 보셨는데 2-3일부터 머리 멍한게 덜하시다
하셨고 한달쯤 드셔보시더니 자기한테 잘맞는다고
또 사달라고 돌려 말씀 하시더라구요 ㅋㅋ
제 어머니 증상은
1.머리가 멍한 증상이 있으셨어요
2.약간 어지럽다고도 하셨고
3.손발이 차다고 하셨구요
4.고혈압이 있으셔요
그외에도 자잘한 증상들이 있으셨는데
가장 두드러지는 증상 이었구요
3개월 복용 하시며 습관들이셔서
자연스레 드시더라구요
덕분에 아들 노릇 한거 같기도 하고
지금까지 너무 무신경했나 죄송하기도 하고
덕분에 많은걸 느꼈네요
담번에 또 주문 하겠습니다 감사드려요~!"
6,3366894579,5,2022-02-13T18:23:31.391+0000,열심히 먹고 있어요! 알약도 작고 목넘김도 부드러워서 좋아요. 살짝 블루베리? 달달구리한 맛도 나서 오메가처럼 괴롭지도 않구요 ㅋㅋ 개선효과는 크게 느끼진 못하지만 꾸준히 먹으면 좋아질 것이라 생각합니다...! 개별포장도 넘 마음에 들어요
7,3373019415,5,2022-02-22T04:55:51.587+0000,아직 하루밖에 지나지 않았지만 심장건강을위해 주문했습니다. 배송 일요일에 주문한거같은대 월요일에 도착. 대박입니다.
8,3367078898,4,2022-02-14T02:41:12.039+0000,GNM 다른 비타민은 먹고 있었는데 코엔자임은 처음 주문해봤어요. 그래도 가격대비 추천할 만해요. 먹기 편하고 성분 좋고 배송 빨라서 쭉 먹고 있어요. 남편이랑 함께 먹고 있는데 안먹으면 이제 불안해서 늘 복용중에요
9,3372959709,4,2022-02-22T03:30:08.490+0000,"부모님 혈압에 도움이 되었으면 해서 주문 했습니다.
효과 있으면 계속  사 드릴려구요."
