,id,reviewScore,createDate,reviewContent
0,3367075287,5,2022-02-14T02:37:43.622+0000,"부모님 선물로 장만했어요
칼마디 진짜진짜 중요한 영양제잖아요
본래 타사의 함량이 더 높은걸 구매했었는데
가격압박도 있고 석달분밖에 되질 않았거든요
그치만 자품껀 90T가 3병이라니요ㅠ.ㅠ
무려 9개월치가 3만원도 안하는 무배예요 
소비자는 너무너무 감사한 일이죠
함량도 괜찮고 정석배우님의 얼굴이 떡허니
있으니 더더욱 믿음도 가구요ㅎㅎ
칼마디는 자품것으로 정착할려구요
다른 영양제도 갈아탈 예정입니다^^
알약도 그리 크지 않았던게 더더더 좋았어요"
1,3363829355,4,2022-02-09T19:23:18.321+0000,"30대 들어서고 뭔가 기력도 딸리고 끼니 챙기기가 힘들어서 뭐라도 간단히 챙겨먹어볼까 싶어서 샀어요.
어제 받아서 이틀째 먹는 중이라 아직 효과는 크게 모르겠지만 꾸준히 먹어볼게요.
근데 3개월짜리인 줄 알았는데 9개월짜리네요.
한 통에 90정이라고 쓰여있어서 놀랬어요.
유통기한이 23년 11월까지인가 한데 빠트리지 않고 먹어야겠네요.

사진은 펜잘이랑 같이 찍은건데 제가 알약을 잘 못 먹는 편이라 펜잘 사이즈까지가 딱 마지노선이거든요.
펜잘보다 좀 통통해서 그렇지 길이는 비슷해서 괜찮게 삼키고 있어요."
2,3369444643,5,2022-02-17T03:10:11.075+0000,"빠른배송 최고입니다
박스및 밀봉병 개봉하기힘든데 편리성을 갖췄네요
가성비가 너무 좋아 망설임없이 구매했는데
효과있기를 기대해봅니다"
3,3363828408,5,2022-02-09T19:06:34.985+0000,"정말 총알배송이네요~ 설연휴 주에 구매해서 몇일 걸리겠지했는데 오전에 구매했는데 다음날 바로 왔네요!! 굳굳굳 유통기한도 넉넉하네요 
다른거랑 비교했을때 성분 함량은 더 높고 가격은 더 저렴해서 요걸로 구매했어요~ 현재 꾸준히 잘 먹고있어요~"
4,3369633605,5,2022-02-17T07:08:59.202+0000,우와.. 어제 오후에 주문했는데 하루만에 받아서 감동입니다 ㅠㅠ 알약 큰거 잘 못먹는데 크기도 적당하고 하루에 한알만 먹으면되서 넘 편할거 같아요 ~ 뼈가 갑자기 골절되서 보조영양제 챙겨먹으려고 주문했는데 빨리 보내주셔서 감사해요!!!
5,3367264948,5,2022-02-14T06:51:06.773+0000,"30대중반이 되니 피로가 조절이 안되어 
이것저것 영양제 먹기시작했는데 확실히 다릅니다
멀티비타민,저분자콜라겐,비타민d,오메가쓰리,유산균
이렇게 먹고있고 어느순간부터 아침에 일어나는게 부담이 덜해지고 운전할때도 훨씬 편안하더라구요
gnm제품 괜찮아서 이번엔 아예 싹다 여기서 주문했어요 유산균빼고
엄마는 오메가쓰리 혈압좋아지는걸로 따로 주문했는데  이것도 만족스러우면 좋겠네요"
6,3366819850,5,2022-02-13T14:03:12.194+0000,"요즘 눈 밑에 계속 떨리고 불면증때문에 컨디션이 점점 떨어지는 기분이라 급하게 알아보고 주문드렸어요
분명.. 밤 11시쯤 주문드린 것 같은데 다음 날 오전 11시에 배송이 완료되었다는거에요..?
저는 알림이 잘못온줄알았눈뎈ㅋㅋ 정말 신기하고 감사했습니다
덕분에 바로 복용했어요 ㅎㅎ
잠자기 전에 먹는게 효과가 좋다고해서 자기 직전에 먹습니다!"
7,3372615131,5,2022-02-21T11:30:01.884+0000,"하루에 한알복용이라 넘 편하네요, 꾸준히 먹어보려고요. 효과있길 바래요."
8,3373778665,5,2022-02-23T03:28:39.559+0000,"빠른 배송+할인기간에 합리적인 가격이라
구매했던지라 너무 만족스러워요
엄마도 같이 드렸는데
좋아하시네요

루테인은 첫 구매라 효과 기대해봅니다"
9,3374031427,5,2022-02-23T08:41:29.419+0000,매번 주문해서 섭취하고 있어요. 먹을때는 모르겠는데 안먹으면 바로 티나서 계속 주문하게 되네요. 콜라겐도 괜찮은것 같아서 같이 먹고있답니다.
10,3372887400,5,2022-02-22T01:54:05.710+0000,GNM 밀크씨슬만 먹어봤는데 괜찮아서 이 제품도 구입해봤어요. 하루 한알만 먹어도 되서 간편합니다. 제가 받은 제품은 유통기한이 23년 12월까지입니다.
11,3372236466,5,2022-02-21T01:52:33.328+0000,늘 먹어요 잘 먹고 있습니다
12,3369794663,5,2022-02-17T10:32:52.770+0000,알약 크기도 좋아서 무난하게 먹기 편해요^^ 출산후 저도 먹고 갱년기 엄마도 사드렸어요 효과는 당장 알수 없지만 꼭 필요한 비타민만 모아있어 좋은것 같아요 또 구매하러 올게요!
13,3360896724,5,2022-02-06T07:28:42.333+0000,"1. 포장이 깔끔하고 청색과 회색의 조합이 마음에 듭니다.
2. 비타민디 함량이 다른제품들 보다 조금 높아서 구매했습니다.
3. 설명대로 약크기가 약간 작아서 좋습니다."
14,3368140446,5,2022-02-15T10:47:47.370+0000,유통기한 넉넉하고 좋습니다. 전에 먹던 타 상품이랑 비교해 보니 이 제품이 함량도 더 좋고 가격도 저렴하다는 걸 알았네요~ 다음부터 영양제는 인지도 보다 성분 함량 비교해 보고 사야겠다고 생각했어요~ 가격도 저렴하고 좋습니다.
15,3368689416,5,2022-02-16T04:58:13.578+0000,면역력이 떨어져서.. 영양제를 챙겨먹기시작했는데 효과는 한 달 뒤에 작성하겠습니다. 배송 무지빨라여
16,3367177207,5,2022-02-14T04:38:08.186+0000,"다 먹기전에 주문했어요 전에는 하루 두알 이였는데 하루 한알로 바껴서 더 좋아진것 같네요 
마그네슘은 저녁에 먹는게 더 좋다고하네요~"
